AV. CONCEPCION N 250;0;-368.029.423;-730.548.332;S/N;Concepción;Concepción;Concepción;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10398869;RANGE_INTERPOLATED
AVENIDA RAMON CARNICER;6034;-335.109.638;-705.612.511;6034;Ramón Carnicer;Penalolen;Penalolen;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10856534;RANGE_INTERPOLATED
MANUEL ALDUNATE;359;-336.276.638;-706.980.799;359;Manuel Aldunate;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;10296915;RANGE_INTERPOLATED
PASAJE LA CERCA;1078;-335.718.142;-705.706.351;1078;La Cerca;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10965970;ROOFTOP
GALVARINO RIVEROS;98;-431.197.495;-736.120.745;98;Galvarino Riveros;Quellón;Quellón;Chiloe;Chiloe;X Región;X Región;CL;Chile;9214122;RANGE_INTERPOLATED
PASAJE POSO ALMONTE;234;-335.022.934;-706.235.976;234;Pozo Almonte;San Joaquín;San Joaquín;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10965976;RANGE_INTERPOLATED
LAURA TRONCOSO DE NEFF;68;-336.236.032;-706.994.318;68;Laura Troncoso de Neff;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;10903457;RANGE_INTERPOLATED
LA TORRE;2;-328.387.066;-709.590.213;2;Almirante Latorre;Llay Llay;Llay Llay;San Felipe de Aconcagua;San Felipe de Aconcagua;Región de Valparaíso;Región de Valparaíso;CL;Chile;10912743;RANGE_INTERPOLATED
EL  BUITRE;SN;-185.083.955;-702.874.949;El Buitre Airfield;3665;El Pedregal;El Pedregal;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;10784703;ROOFTOP
PJE LAS GAVIOTAS;186;-299.860.683;-713.605.026;186;Las Gaviotas;Coquimbo;Coquimbo;Elqui;Elqui;Región de Coquimbo;Región de Coquimbo;CL;Chile;9220884;RANGE_INTERPOLATED
PASAJE ESTERO ABLEMOS;255;-333.632.694;-707.426.545;255;Estero Ablemo;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10965796;ROOFTOP
PURRANQUE;1015;-387.191.381;-726.121.648;1015;Purranque;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10449049;RANGE_INTERPOLATED
PASAJE ROCIO;1040;-387.423.676;-72.629.995;1040;Rocío;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10878129;RANGE_INTERPOLATED
RIO MAIPO;5042;-398.380.659;-732.084.025;5042;Río Maipo;Valdivia;Valdivia;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;11054141;ROOFTOP
CAUPOLICAN;457;-387.363.039;-72.594.773;457;Caupolicán;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10856739;ROOFTOP
GARIBALDI;1710;-387.568.408;-726.306.688;1710;Garibaldi;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10665574;RANGE_INTERPOLATED
Iquique;203;-330.415.577;-715.668.773;203;Iquique;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10631403;RANGE_INTERPOLATED
DIAGONAL MIRAFLORES;206;-531.714.666;-709.371.136;206;Diagonal Miraflores;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10781587;RANGE_INTERPOLATED
JOAQUIN LEPELEY;15;-330.581.452;-716.411.053;15;Joaquín Lepeley;Valparaíso;Valparaíso;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;8879924;RANGE_INTERPOLATED
PASAJE SIETE;11838;-335.749.982;-706.639.148;11838;Pasaje Siete;El Bosque;El Bosque;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;10701970;RANGE_INTERPOLATED
CALLE PRIMERO DE MAYO;144;-327.779.257;-71.203.708;144;Primero de Mayo;Calera;Calera;Región de Valparaíso;Región de Valparaíso;CL;Chile;S/N;S/N;10644483;RANGE_INTERPOLATED
PASAJE MILLANCURA;110;-336.819.173;-709.869.875;110;Cacique Millacura;El Monte;El Monte;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;10569258;ROOFTOP
AVENIDA EJERCITO;1530;-236.868.685;-704.186.358;1530;Avenida Ejército;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10953565;RANGE_INTERPOLATED
AV SAN PEDRO;13;-368.389.776;-731.070.635;13;Avenida San Pedro;San Pedro de la Paz;San Pedro de la Paz;Concepcion;Concepcion;Región Metropolitana;Región Metropolitana;CL;Chile;9830730;RANGE_INTERPOLATED
EL SALTO;2087;-334.080.936;-706.349.202;2087;Avenida El Salto;Recoleta;Recoleta;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10784711;RANGE_INTERPOLATED
AV JULIO HEMMELMANN INTERIOR;680;-375.082.259;-72.676.228;680;Avenida Julio Hemmelmann;Nacimiento;Nacimiento;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;10965990;RANGE_INTERPOLATED
AVENIDA EJERCITO;1530;-236.868.685;-704.186.358;1530;Avenida Ejército;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10290033;RANGE_INTERPOLATED
LA PRIMAVERA;3741;-335.943.935;-706.087.092;3741;La Primavera;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10899361;RANGE_INTERPOLATED
AVDA COLLADO;1602;-368.214.158;-730.097.256;1602;Collao;Concepción;Concepción;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10002745;RANGE_INTERPOLATED
AVDA LEON BUSTOS;132;-358.445.139;-716.054.914;132;León Bustos;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;9913079;RANGE_INTERPOLATED
SAN MARTIN;593;-32.834.535;-705.829.896;593;San Martín;Los Andes;Los Andes;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;9468396;RANGE_INTERPOLATED
CAMINO EL ALBA;9210;-334.047.337;-705.378.645;9210;Camino El Alba;Las Condes;Las Condes;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10840091;RANGE_INTERPOLATED
CORDILLERA;445;-330.476.889;-716.413.833;445;Cordillera;Valparaíso;Valparaíso;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10742190;RANGE_INTERPOLATED
DIECIOCHO NORTE;2884;-354.216.716;-716.265.786;2884;Dieciocho Norte;Talca;Talca;VII Región;VII Región;CL;Chile;S/N;S/N;10813519;RANGE_INTERPOLATED
PEDRO DE VALDIVIA;489;-33.585.762;-706.875.165;489;Pedro de Valdivia;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;11010837;ROOFTOP
COSTANERA;1434;-327.411.005;-714.893.759;1434;Costanera;Puchuncavi;Puchuncavi;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10912334;ROOFTOP
SARGENTO ALDEA;502;-2.541.053;-7.048.485;502;Sargento Aldea;Taltal;Taltal;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10948586;RANGE_INTERPOLATED
PASAJE PINTOR MARIO CARRENO;1712;-341.760.543;-707.624.884;1712;Pasaje Pintor Mario Carreño;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;11121789;RANGE_INTERPOLATED
SANTA JUSTINA;1;-369.286.722;-730.238.345;1;Santa Justina;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10925854;RANGE_INTERPOLATED
SAN ANTONIO;536;-336.482.917;-711.510.106;536;San Antonio;Pomaire;Pomaire;Melipilla;Melipilla;Región Metropolitana;Región Metropolitana;CL;Chile;10911837;ROOFTOP
CAMINO PUBLICO;535;-350.465.978;-712.873.491;535;Camino Publico Padre Alonso Araya;Sagrada Familia;Sagrada Familia;VII Región;VII Región;CL;Chile;S/N;S/N;10781236;RANGE_INTERPOLATED
CONSTITUCION;55;-367.160.219;-731.096.802;55;Constitución;Talcahuano;Talcahuano;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10784377;ROOFTOP
CAMINO EL ALBA;9210;-334.047.337;-705.378.645;9210;Camino El Alba;Las Condes;Las Condes;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10840436;RANGE_INTERPOLATED
AV. BAQUEDANO C EJERCITO S;0;-45.564.782;-72.066.881;S/N;Avenida Baquedano;Coyhaique;Coyhaique;Coihaique;Coihaique;XI Región;XI Región;CL;Chile;11010507;ROOFTOP
PJE PENA FLOR;5467;-236.254.551;-703.771.794;5467;Peñaflor;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10268813;RANGE_INTERPOLATED
LOS TOPACIOS;480;-236.142.913;-703.866.182;372;Calle Cobija;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10665262;ROOFTOP
VALENTIN LETELIER;376;-358.491.525;-715.987.189;376;Valentín Letelier;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;10659788;RANGE_INTERPOLATED
PJE PAPA LUCIO;375;-327.382.324;-707.440.238;375;Papa Lucio II;San Felipe;San Felipe;San Felipe de Aconcagua;San Felipe de Aconcagua;Región de Valparaíso;Región de Valparaíso;CL;Chile;11030760;RANGE_INTERPOLATED
PICARTE;980;-398.163.948;-732.355.832;980;Avenida Ramón Picarte;Valdivia;Valdivia;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;10856898;RANGE_INTERPOLATED
SAN ESTEBAN;1747;-335.208.932;-705.812.006;1747;San Esteban;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10659793;RANGE_INTERPOLATED
LAS CAMELIAS;3500;-387.711.554;-725.794.677;3500;Las Camelias;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;10340217;ROOFTOP
ROSARIO AGUIRRE;3682;-184.455.622;-702.845.981;3682;Rosario Aguirre Bravo;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;CL;Chile;10840158;ROOFTOP
O HIGGINAS;218;-332.369.336;-708.109.866;218;O'Higgins;Batuco;Batuco;Chacabuco;Chacabuco;Región Metropolitana;Región Metropolitana;CL;Chile;10351163;RANGE_INTERPOLATED
AV. BAQUEDANO C EJERCITO S;0;-45.564.782;-72.066.881;S/N;Avenida Baquedano;Coyhaique;Coyhaique;Coihaique;Coihaique;XI Región;XI Región;CL;Chile;10719279;ROOFTOP
INDEPENDENCIA;438;-431.201.208;-736.095.198;438;Independencia;Quellón;Quellón;Chiloe;Chiloe;X Región;X Región;CL;Chile;10954069;RANGE_INTERPOLATED
AVDA EJERCITO;1530;-236.868.685;-704.186.358;1530;Avenida Ejército;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10953159;RANGE_INTERPOLATED
OJO BUENO;SN;-53.167.139;-709.325.599;S/N;Ojo Bueno;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10665853;ROOFTOP
OJO BUENO;SN;-53.167.139;-709.325.599;S/N;Ojo Bueno;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10893807;ROOFTOP
DIEGO PORTALES;6868;-335.605.704;-705.451.491;6868;Diego Portales;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;11020028;ROOFTOP
CENTRO RECREACIONAL HUAYQUIQUE;SN;-202.883.319;-701.280.686;Centro Recreacional Huayquique;5449;Av. Arturo Prat Chacón;Avenida Arturo Prat Chacón;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;10953885;ROOFTOP
MIXICO;2440;-2.987.684;-7.123.841;2440;México;La Serena;La Serena;Elqui;Elqui;Región de Coquimbo;Región de Coquimbo;CL;Chile;10031448;ROOFTOP
EL JUNCAL;161;-333.338.123;-70.727.214;161;El Juncal;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10064302;RANGE_INTERPOLATED
AVDA COLON;713;-335.941.579;-706.865.598;713;Colón;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;10289841;RANGE_INTERPOLATED
DICIOCHO DE SEPTIEMBRE;SN;-34.728.236;-71.273;S/N;18 de Septiembre;Chepica;Chepica;Colchagua;Colchagua;VI Región;VI Región;CL;Chile;10900285;ROOFTOP
AVENIDA EJERCITO;1530;-236.868.685;-704.186.358;1530;Avenida Ejército;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10953887;RANGE_INTERPOLATED
OJO BUENO BRIGADA ACORAZADA CHORRILOS;SN;-53.167.139;-709.325.599;S/N;Ojo Bueno;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10665861;ROOFTOP
AVDA JORGE ALESSANDRI;SN;-367.991.662;-730.673.371;S/N;Avenida Jorge Alessandri;Concepción;Concepción;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10893817;ROOFTOP
BARROS ARANA;950;-39.372.207;-72.635.761;950;Avenida Barros Arana;Loncoche;Loncoche;Cautín;Cautín;IX Región;IX Región;CL;Chile;10351165;ROOFTOP
Osvaldo Burgos #524;V. Eugenio;184.037.031;-660.532.574;864;Calle Baldorioty de Castro;San Juan;San Juan;925;925;S/N;S/N;S/N;S/N;11107303;ROOFTOP
AV SANTA TERESA;491;-328.335.864;-706.033.745;491;Santa Teresa;Los Andes;Los Andes;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;10840905;ROOFTOP
COLIPI;624;-371.741.913;-72.943.547;624;Colipi;Santa Juana;Santa Juana;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;10886091;RANGE_INTERPOLATED
MANUEL RODRIGUEZ;625;-345.864.991;-709.890.051;625;Manuel Rodríguez;San Fernando;San Fernando;Colchagua;Colchagua;VI Región;VI Región;CL;Chile;10800154;ROOFTOP
CUATRO PONIENTE;360;-330.188.718;-715.550.754;360;4 Norte;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10719212;RANGE_INTERPOLATED
AVENIDA EJERCITO;1530;-236.868.685;-704.186.358;1530;Avenida Ejército;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10659765;RANGE_INTERPOLATED
AV NUEVA CENTENARIO;1879;-335.288.188;-706.728.632;8408;Calle Industria;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10893757;ROOFTOP
EL BUITRE;SN;-185.083.955;-702.874.949;El Buitre Airfield;3665;El Pedregal;El Pedregal;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;11011193;ROOFTOP
RUTA CINCO NORTE KM;2063;-18.544.512;-702.502;S/N;Ruta 5 Norte;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;CL;Chile;10033598;ROOFTOP
SAN MARTIN;765;-331.983.541;-706.716.241;765;General San Martín;Colina;Colina;Chacabuco;Chacabuco;Región Metropolitana;Región Metropolitana;CL;Chile;11011195;RANGE_INTERPOLATED
CALLE UNO;1330;-3.745.753;-723.640.071;1330;Calle Uno;Los Angeles;Los Angeles;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;10659541;RANGE_INTERPOLATED
BATALLON CHACABUCO;3310;-335.906.095;-706.145.885;3310;Batallón Chacabuco;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10980877;RANGE_INTERPOLATED
EL BUITRE;SN;-185.083.955;-702.874.949;El Buitre Airfield;3665;El Pedregal;El Pedregal;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;10953581;ROOFTOP
ERCILLA;1317;-374.584.491;-72.354.994;1317;Ercilla;Los Angeles;Los Angeles;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;10840189;RANGE_INTERPOLATED
CAMINO AL VOLCAN;5109;-335.767.014;-704.535.327;5109;Camino Al Volcán;San José de Maipo;San José de Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;10846740;RANGE_INTERPOLATED
MEJILLONES;190;-349.905.861;-712.573.441;190;Mejillones;Curicó;Curicó;Curicó;Curicó;VII Región;VII Región;CL;Chile;10659551;RANGE_INTERPOLATED
FLORENCIA;1041;-387.568.162;-726.201.414;1041;Florencia;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10912934;RANGE_INTERPOLATED
TRES;2081;-334.760.568;-706.110.044;2081;Tres Norte;Macul;Macul;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10242571;RANGE_INTERPOLATED
PASAJE ALICANTE;6970;-334.883.109;-706.092.707;6970;Alicante;Macul;Macul;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;11011205;ROOFTOP
NUEVO HORIZONTE;10068;-335.787.482;-706.715.509;10068;Pasaje Nuevo Horizonte;El Bosque;El Bosque;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;10236130;RANGE_INTERPOLATED
JOSE MIGUEL CARRERA;35;-335.239.969;-70.660.676;35;Gran Avenida Jose Miguel Carrera;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10332313;RANGE_INTERPOLATED
FRESIA;243;-335.062.002;-707.604.889;243;Fresia;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10735886;RANGE_INTERPOLATED
AV. ERCILLA S N;0;-374.722.569;-723.556.017;S/N;Ercilla;Los Angeles;Los Angeles;Biobio;Biobio;Región del Bío Bío;Región del Bío Bío;CL;Chile;10846745;RANGE_INTERPOLATED
EL BUITRE;0;-185.083.955;-702.874.949;El Buitre Airfield;3665;El Pedregal;El Pedregal;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;11010859;ROOFTOP
HERNAN OLGUIN;3063;-335.600.284;-707.088.021;3063;Hernán Olguín;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;10912811;ROOFTOP
PJE.CERRO POLAPI;264;-333.559.748;-707.371.313;264;Cerro Polapi;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10606430;RANGE_INTERPOLATED
BRASIL DPTO 10;450;-364.276.762;-719.565.534;450;Brasil;San Carlos;San Carlos;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;11107404;RANGE_INTERPOLATED
EL BUITRE;SN;-185.083.955;-702.874.949;El Buitre Airfield;3665;El Pedregal;El Pedregal;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;10953992;ROOFTOP
AVENIDA IRARRAZAVAL;1329;-334.532.568;-706.170.846;1329;Irarrázaval;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10873287;ROOFTOP
AVENIDA SAN JOSE DE LA ESTRELLA;535;-33.553.486;-705.891.579;535;San José de La Estrella;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9481823;RANGE_INTERPOLATED
PJE LARROMPIENTE;2401;-334.770.224;-705.682.109;2401;La Rompiente;Penalolen;Penalolen;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10873291;ROOFTOP
BOLIBIA;1762;-405.842.488;-731.708.614;1762;Bolivia;Osorno;Osorno;Osorno;Osorno;X Región;X Región;CL;Chile;10856588;RANGE_INTERPOLATED
RAFAEL MATUS;1079;-335.651.915;-70.598.173;1079;Rafael Matus;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10980930;RANGE_INTERPOLATED
INDEPENDENCIA;1336;-330.589.827;-713.836.396;1336;Independencia;Villa Alemana;Villa Alemana;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;8431725;RANGE_INTERPOLATED
PANAMERICANA SUR;SN;-18.489.977;-70.328.333;599;Av Comandante San Martín;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;CL;Chile;8431854;ROOFTOP
LOMAS DEL PARQUE;89;-336.122.378;-705.475.705;2220;Avenida Eyzaguirre;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;9860286;ROOFTOP
MARIQUINA;1501;-39.538.872;-72.962.113;54;Mariquina;San José de la Mariquina;San José de la Mariquina;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;10348116;ROOFTOP
MOLIBDENO;135;-235.968.764;-703.941.015;135;Molibdeno;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10312833;RANGE_INTERPOLATED
JOSE TORIBIO MEDINA;94;-236.723.764;-704.089.709;94;José Toribio Medina;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10718469;RANGE_INTERPOLATED
PASAJE CATALUNA;689;-335.936.639;-705.691.479;689;Río Cataluña;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10400083;RANGE_INTERPOLATED
CAMPANA;438;-365.988.423;-720.956.035;438;Campaña;Chillan;Chillan;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;10226482;RANGE_INTERPOLATED
AVENIDA EL SALTO;4001;-22.460.016;-689.329.005;4001;Salta;Calama;Calama;El Loa;El Loa;Región de Antofagasta;Región de Antofagasta;CL;Chile;9982104;RANGE_INTERPOLATED
PASAJE BERILIO  -  DPT 27;10582;-335.538.398;-705.734.024;10582;Berilio;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;8439679;RANGE_INTERPOLATED
VICUNA MACKENNA;980;-335.443.907;-706.549.641;980;Vicuña Mackenna;La Cisterna;La Cisterna;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10856460;RANGE_INTERPOLATED
PASAJE GIRASOL N0;6284;-33.516.032;-70.629.553;6284;Girasol;San Joaquín;San Joaquín;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10518358;ROOFTOP
BELLAVISTA;990;-334.260.104;-706.238.428;990;Bellavista;Providencia;Providencia;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10312776;RANGE_INTERPOLATED
PSJE PRIMERA NORTE;527;-202.098.262;-701.499.806;527;Primera Norte;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;8443762;RANGE_INTERPOLATED
SUCRE;1677;-236.561.359;-703.880.866;1677;Antonio José de Sucre;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;9067576;RANGE_INTERPOLATED
